;kode_sarana;jenis_sarana;nama_pemilik;nama_daop;lokasi;tahun_pembuatan;umur;range_usia;asal_pabrikan
26;CC2020805;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2008;13;11-20 th;LN
26;CC2020802;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2008;13;11-20 th;LN
26;CC2020806;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2008;13;11-20 th;LN
26;CC2020808;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2008;13;11-20 th;LN
26;CC2020804;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2008;13;11-20 th;LN
26;CC2020803;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2008;13;11-20 th;LN
26;CC2029013;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2020807;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2008;13;11-20 th;LN
26;CC2020801;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2008;13;11-20 th;LN
26;CC2029009;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2029010;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2029012;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2029014;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2029015;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2020202;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2002;19;11-20 th;LN
26;CC2029302;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1993;28;21-30 th;LN
26;CC2020201;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2002;19;11-20 th;LN
26;CC2020101;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2001;20;11-20 th;LN
26;CC2020102;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2001;20;11-20 th;LN
26;CC2020104;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2001;20;11-20 th;LN
26;CC2020103;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2001;20;11-20 th;LN
26;CC2029301;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1993;28;21-30 th;LN
26;CC2029011;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2028611;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2029007;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2029006;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2029005;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2029004;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2029003;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2029002;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2028615;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2028614;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2029008;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;CC2028612;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2028605;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2028610;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2028609;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2028608;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2028607;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2028606;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2028604;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2029303;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1993;28;21-30 th;LN
26;CC2028602;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2028601;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2020809;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2008;13;11-20 th;LN
26;CC2028613;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2028603;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1986;35;>30 th;LN
26;CC2018356;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1983;38;>30 th;LN
26;CC2018351;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1983;38;>30 th;LN
26;CC2018355;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1983;38;>30 th;LN
26;CC2018342;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1983;38;>30 th;LN
26;CC2051103;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;CC2051106;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;CC2051101;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;CC2051102;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;CC2051104;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;CC2051105;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;SR39002;Peralatan Khusus;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;SR39005;Peralatan Khusus;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1990;31;>30 th;LN
26;SR31201;Peralatan Khusus;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;LN
26;CC2051305;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051306;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051307;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051308;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051309;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051310;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051311;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051312;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051313;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051314;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051301;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051302;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051303;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051304;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051315;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051316;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051317;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051318;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051319;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051320;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051321;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051322;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051323;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051324;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051325;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051326;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051327;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051328;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051329;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051330;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051331;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051332;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051333;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051334;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051335;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051336;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051337;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051338;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051339;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051340;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051341;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051342;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051343;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;CC2051344;Lokomotif;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2013;8;<=10 th;LN
26;KMP306523;Kereta;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1965;56;>30 th;LN
26;GD4211316;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;ID
26;GD4211326;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;ID
26;GD4211342;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;ID
26;GD4211352;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;ID
26;GD4211399;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;ID
26;GD421206;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421211;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421212;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421233;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421247;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421249;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421255;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421257;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421266;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421293;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421286;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GD421288;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2012;9;<=10 th;ID
26;GB258362;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1983;38;>30 th;LN
26;GB258389;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1983;38;>30 th;LN
26;GB2583117;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1983;38;>30 th;LN
26;GB2583118;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1983;38;>30 th;LN
26;GB2583148;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1983;38;>30 th;LN
26;GB258806;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1988;33;>30 th;LN
26;GB258815;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1988;33;>30 th;LN
26;GB258819;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1988;33;>30 th;LN
26;GB258901;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;1989;32;>30 th;LN
26;GB5011171;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011172;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011173;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011431;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011174;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011432;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011175;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011176;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011178;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011433;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011179;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011434;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011180;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011435;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011181;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011436;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011182;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011437;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011183;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011438;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011184;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011439;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011185;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011186;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011440;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011187;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011188;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011421;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011189;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011422;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011190;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011223;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011191;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011424;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011425;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011192;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011426;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011193;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011427;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011194;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011195;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011428;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011196;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011197;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011429;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011198;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011430;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011199;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011200;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011411;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011201;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011202;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011203;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011204;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011205;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011412;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011206;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011413;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011207;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011208;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011414;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011209;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011210;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011415;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011416;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011211;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011212;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011213;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011417;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011214;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011418;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011215;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
26;GB5011419;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE IV LAMPUNG;SUMATERA;2011;10;<=10 th;LN
