,id,kode_sarana,kode_sarana_lama,id_kartu,jenis_sarana,id_sub_jenis,seri,tahun_dinas,id_depo,status,negara_asal,tgl_uji_pertama,tgl_masa_uji,tgl_masa_perawatan,pabrikan,created_at,last_update,nama_pemilik,nama_daop
14,4092,GK307719,KKW 235,0,Gerbong,18,62,1977,64,Aktiv,,2009-12-28,2020-12-06,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4101,GK308437,KKW 809,0,Gerbong,18,62,1984,64,Aktiv,,2009-12-28,2020-11-08,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4102,GK308438,KKW 825,0,Gerbong,18,62,1984,64,Tidak Aktiv,,2009-12-28,2019-10-13,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4103,GK308439,KKW 826,0,Gerbong,18,62,1984,64,Aktiv,,2009-12-28,2020-12-06,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4159,GT307920,GGW 48,0,Gerbong,17,61,1979,64,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4166,SN07915,GT307927,0,Peralatan Khusus,19,61,1979,64,Aktiv,,2009-12-28,2017-09-21,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4188,SN08507,GT308515,0,Peralatan Khusus,19,61,1985,64,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4272,GT307938,GGW 111,0,Gerbong,17,61,1979,64,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4275,GT307941,GGW 117,0,Gerbong,17,61,1979,64,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4298,K100903,K1 09503,0,Kereta,8,50,2009,39,Aktiv,,2009-12-28,2020-11-15,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4299,K100904,K1 09504,0,Kereta,8,50,2009,39,Aktiv,,2009-12-28,2020-11-15,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4300,K100905,K1 09505,0,Kereta,8,50,2009,39,Aktiv,,2009-12-28,2020-11-15,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4301,K100906,K1 09506,0,Kereta,8,50,2009,39,Aktiv,,2009-12-28,2020-11-15,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4302,K100907,K1 09507,0,Kereta,8,50,2009,39,Aktiv,,2009-12-28,2020-11-15,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4303,K100908,K1 09508,0,Kereta,8,50,2009,39,Aktiv,,2009-12-28,2020-11-15,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4372,K108003,K1 80503,0,Kereta,8,50,1980,35,Tidak Aktiv,,2009-12-28,2020-09-21,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4383,K100102,K1 01502,0,Kereta,8,50,2001,36,Aktiv,,2009-12-28,2021-11-21,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4384,K100106,K1 01506,0,Kereta,8,50,2001,36,Aktiv,,2009-12-28,2020-10-25,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4401,K106701,K1K 67501,0,Kereta,8,50,1967,39,Aktiv,,2009-12-28,2019-11-24,0000-00-00,WAGGONBAU (JERMAN),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4432,K106724,K1K 67526,0,Kereta,8,50,1967,35,Tidak Aktiv,,2009-12-28,2020-12-06,0000-00-00,WAGGONBAU (JERMAN),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4433,K108001,K1K 80501,0,Kereta,8,50,1980,39,Aktiv,,2009-12-28,2020-11-15,0000-00-00,KINKI SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4438,K100109,K1 01509,0,Kereta,8,50,2001,35,Aktiv,,2009-12-28,2020-08-14,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4445,K108413,K1 84519,0,Kereta,8,50,1984,35,Aktiv,,2009-12-28,2020-08-09,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4448,K109903,K1K 99503,0,Kereta,8,50,1999,39,Aktiv,,2009-12-28,2020-11-15,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4458,K106710,K1K 67512,0,Kereta,8,50,1967,35,Tidak Aktiv,,2009-12-28,2020-11-27,0000-00-00,WAGGONBAU (JERMAN),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4469,K109607,K1K 96807,0,Kereta,8,50,1996,35,Aktiv,,2009-12-28,2020-09-26,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4487,K109720,K1(K) 97921,0,Kereta,8,50,1997,36,Tidak Aktiv,,2011-08-26,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4492,K109901,K1K 99501,0,Kereta,8,50,1999,39,Aktiv,,2009-12-28,2020-07-19,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4511,K106608,K1K 66515,0,Kereta,8,50,1966,39,Aktiv,,2009-12-28,2020-11-15,0000-00-00,WAGGONBAU (JERMAN),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4517,K106716,K1K 67518,0,Kereta,8,50,1967,35,Aktiv,,2009-12-28,2020-11-27,0000-00-00,WAGGONBAU (JERMAN),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4518,K108402,K1K 84502,0,Kereta,8,50,1984,39,Aktiv,,2009-12-28,2020-07-19,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4519,K108415,K1K 84520,0,Kereta,8,50,1984,39,Aktiv,,2009-12-28,2020-11-01,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4520,K108416,K1K 84521,0,Kereta,8,50,1984,39,Aktiv,,2009-12-28,2020-11-01,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4523,K109902,K1K 99502,0,Kereta,8,50,1999,36,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4524,K109904,K1K 99504,0,Kereta,8,50,1999,36,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4615,K108403,K1K 84503,0,Kereta,8,50,1984,39,Aktiv,,2009-12-28,2020-11-01,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4616,K108404,K1K 84504,0,Kereta,8,50,1984,39,Aktiv,,2009-12-28,2020-11-01,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4621,K108412,K1 84518,0,Kereta,8,50,1984,39,Aktiv,,2009-12-28,2020-11-01,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4630,K100108,K1 01508,0,Kereta,8,50,2001,36,Aktiv,,2009-12-28,2020-10-24,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4631,K100111,K1 01511,0,Kereta,8,50,2001,36,Aktiv,,2009-12-28,2020-12-06,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4671,K208208,K2 82508,0,Kereta,8,51,1982,36,Aktiv,,2009-12-28,2020-11-27,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4721,K207802,K2 78502,0,Kereta,8,51,1978,36,Aktiv,,2009-12-28,2020-11-01,0000-00-00,KINKI SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4723,K207805,K207805,0,Kereta,8,51,1978,39,Tidak Aktiv,,2009-12-28,2020-12-06,0000-00-00,KINKI SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4727,K207809,K2 78509,0,Kereta,8,51,1978,39,Aktiv,,2009-12-28,2020-12-06,0000-00-00,KINKI SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4731,K208034,K2 80536,0,Kereta,8,51,1980,36,Aktiv,,2009-12-28,2020-11-01,0000-00-00,KINKI SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4735,K208631,K2 86540,0,Kereta,8,51,1986,36,Aktiv,,2009-12-28,2020-09-21,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4736,K208632,K2 86541,0,Kereta,8,51,1986,36,Aktiv,,2009-12-28,2020-11-15,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4754,K208212,K2 82512,0,Kereta,8,51,1982,36,Tidak Aktiv,,2009-12-28,2020-11-01,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4780,K208238,K2 82538,0,Kereta,8,51,1982,39,Aktiv,,2009-12-28,2020-12-06,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4794,K208109,K2 81519,0,Kereta,8,51,1981,36,Aktiv,,2009-12-28,2020-09-21,0000-00-00,KINKI SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4801,K208214,K2 82514,0,Kereta,8,51,1982,36,Aktiv,,2009-12-28,2020-11-27,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4804,K208258,K2 82558,0,Kereta,8,51,1982,36,Aktiv,,2009-12-28,2020-12-06,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4807,K208502,K2 85502,0,Kereta,8,51,1985,36,Aktiv,,2009-12-28,2020-11-01,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4808,K208507,K2 85507,0,Kereta,8,51,1985,36,Aktiv,,2009-12-28,2020-11-01,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4816,K208010,K2 80512,0,Kereta,8,51,1980,36,Aktiv,,2009-12-28,2020-11-01,0000-00-00,KINKI SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4822,K209111,K2 91513,0,Kereta,8,51,1991,36,Aktiv,,2009-12-28,2020-11-15,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4824,K209602,K2 96502,0,Kereta,8,51,1996,36,Aktiv,,2009-12-28,2020-09-21,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4828,K207813,K2 78514,0,Kereta,8,51,1978,36,Aktiv,,2009-12-28,2020-11-01,0000-00-00,KINKI SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4834,K208003,K2 80504,0,Kereta,8,51,1980,36,Tidak Aktiv,,2009-12-28,2017-10-05,0000-00-00,KINKI SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4838,K208021,K2 80523,0,Kereta,8,51,1980,36,Aktiv,,2009-12-28,2020-11-01,0000-00-00,KINKI SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4860,K208239,K2 82539,0,Kereta,8,51,1982,36,Aktiv,,2009-12-28,2020-11-01,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4899,K108210,K2 82527/K208227,0,Kereta,8,51,1982,39,Aktiv,,2009-12-28,2020-06-21,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4900,K108211,K2 82528/K208228,0,Kereta,8,51,1982,39,Aktiv,,2009-12-28,2020-06-21,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4954,K308514,K3 85517,0,Kereta,8,52,1985,36,Tidak Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4957,K308521,K3 85532,0,Kereta,8,52,1985,39,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4969,K308548,K3 85805,0,Kereta,8,52,1985,39,Tidak Aktiv,,2009-12-28,2017-11-29,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4970,K308549,K3 85806,0,Kereta,8,52,1985,39,Tidak Aktiv,,2009-12-28,2017-11-29,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4971,K308550,K3 85807,0,Kereta,8,52,1985,39,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,4974,K309327,K3 93530,0,Kereta,8,52,1993,39,Aktiv,,2009-12-28,2021-08-29,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5012,K306404,K3 64513,0,Kereta,8,52,1964,35,Aktiv,,2009-12-28,2019-11-24,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5013,K306408,K3 64548,0,Kereta,8,52,1964,35,Aktiv,,2009-12-28,2019-10-27,0000-00-00,ESSLINGEN SPG (JERMAN),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5017,K306422,K3 64708,0,Kereta,8,52,1964,35,Aktiv,,2009-12-28,2021-09-11,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5021,K306522,K3 65541,0,Kereta,8,52,1965,35,Aktiv,,2009-12-28,2019-10-27,0000-00-00,GYOR (HUNGARIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5022,K306523,K3 65542,0,Kereta,8,52,1965,35,Aktiv,,2009-12-28,2019-10-27,0000-00-00,GYOR (HUNGARIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5024,K306537,K3 65556,0,Kereta,8,52,1965,35,Aktiv,,2009-12-28,2019-11-24,0000-00-00,NIPPON SHARYO (JEPANG),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5070,K307808,K3 78705,0,Kereta,8,52,1978,36,Tidak Aktiv,,2009-12-28,2017-12-27,0000-00-00,GOSA (YUGOSLAVIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5073,K308515,K3 85522,0,Kereta,8,52,1985,36,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5084,K300707,K3 07507,0,Kereta,8,52,2007,36,Aktiv,,2009-12-28,2021-08-27,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5085,K300708,K3 07508,0,Kereta,8,52,2007,36,Aktiv,,2009-12-28,2020-12-06,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5086,K300709,K3 07509,0,Kereta,8,52,2007,36,Aktiv,,2009-12-28,2020-11-27,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5087,K300710,K3 07510,0,Kereta,8,52,2007,35,Aktiv,,2009-12-28,2020-12-06,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5088,K300711,K3 07511,0,Kereta,8,52,2007,36,Aktiv,,2009-12-28,2020-12-06,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5094,K300717,K3 07517,0,Kereta,8,52,2007,35,Aktiv,,2009-12-28,2020-09-21,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5095,K300718,K3 07518,0,Kereta,8,52,2007,35,Aktiv,,2009-12-28,2022-01-29,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5099,K300722,K3 07522,0,Kereta,8,52,2007,35,Aktiv,,2009-12-28,2019-09-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5111,K309408,K3 94512,0,Kereta,8,52,1994,36,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5113,K300810,K3 08510,0,Kereta,8,52,2008,35,Tidak Aktiv,,2009-12-28,2019-11-02,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5114,K300811,K3 08511,0,Kereta,8,52,2008,35,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5115,K300812,K3 08512,0,Kereta,8,52,2008,39,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5116,K300813,K3 08513,0,Kereta,8,52,2008,39,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5117,K300814,K3 08514,0,Kereta,8,52,2008,39,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5118,K300815,K3 08515,0,Kereta,8,52,2008,39,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5119,K300816,K3 08516,0,Kereta,8,52,2008,35,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5120,K300817,K3 08517,0,Kereta,8,52,2008,39,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5121,K300818,K3 08518,0,Kereta,8,52,2008,39,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5127,K309309,K3 93510,0,Kereta,8,52,1993,35,Tidak Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5128,K309310,K3 93511,0,Kereta,8,52,1993,39,Aktiv,,2009-12-28,2021-08-29,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5149,K300701,K3 07501,0,Kereta,8,52,2007,35,Tidak Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5150,K300702,K3 07502,0,Kereta,8,52,2007,35,Tidak Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5151,K300703,K3 07503,0,Kereta,8,52,2007,35,Tidak Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5153,K300705,K3 07505,0,Kereta,8,52,2007,35,Tidak Aktiv,,2009-12-28,2019-10-13,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5154,K300706,K3 07506,0,Kereta,8,52,2007,35,Tidak Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5155,K300924,K3 09524,0,Kereta,8,52,2009,35,Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5156,K300925,K3 09525,0,Kereta,8,52,2009,35,Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5159,K300928,K3 09528,0,Kereta,8,52,2009,35,Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5160,K300929,K3 09529,0,Kereta,8,52,2009,35,Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5194,K306606,K3 66515,0,Kereta,8,52,1966,36,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,GYOR (HUNGARIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
14,5203,K309306,K3 93507,0,Kereta,8,52,1993,35,Aktiv,,2009-12-28,2020-09-26,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 8 SURABAYA
