,NOMOR_IDENTITAS,DAOP,DEPO,JENIS,TAHUN,TAHUN_2,UMUR,RANGE_USIA
4829,GB509014,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4830,GB5090140,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4831,GB5090141,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4832,GB5090142,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4833,GB5090143,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4834,GB5090144,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4835,GB5090145,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4836,GB5090146,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4837,GB5090147,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4838,GB5090148,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4839,GB5090149,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4840,GB509015,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4841,GB509016,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4842,GB509017,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4843,GB509018,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4844,GB509019,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4845,GB509020,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4846,GB509021,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4847,GB509022,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4848,GB509023,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4849,GB509024,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4850,GB509025,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4851,GB509026,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4852,GB509027,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4853,GB509030,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4854,GB509031,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4855,GB509032,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4856,GB509034,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4857,GB509035,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4858,GB509036,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4859,GB509038,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4860,GB509039,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4861,GB509040,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4862,GB509041,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4863,GB509042,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4864,GB509043,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4865,GB509044,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4866,GB509045,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4867,GB509046,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4868,GB509047,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4869,GB509055,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4870,GB509056,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4871,GB509057,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4872,GB509058,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4873,GB509059,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4874,GB509060,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4875,GB509061,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4876,GB509062,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4877,GB509064,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4878,GB509065,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4879,GB509066,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4880,GB509067,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4881,GB509068,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4882,GB509069,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4883,GB509070,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4884,GB509071,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4885,GB509072,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4886,GB509073,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4887,GB509074,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4888,GB509075,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4889,GB509076,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4890,GB509077,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4891,GB509078,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4892,GB509079,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4893,GB509080,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4894,GB509081,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4895,GB509082,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4896,GB509084,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4897,GB509085,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4898,GB509086,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4899,GB509087,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4900,GB509088,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4901,GB509089,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4902,GB509090,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4903,GB509091,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4904,GB509092,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4905,GB509093,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4906,GB509094,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4907,GB509095,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4908,GB509096,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4909,GB509097,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4910,GB509098,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4911,GB509099,DIVRE 3,MRL,GERBONG,90,1990,31,>30 th
4912,GB509301,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4913,GB509302,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4914,GB509303,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4915,GB509304,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4916,GB509305,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4917,GB509306,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4918,GB509307,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4919,GB509308,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4920,GB509309,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4921,GB509313,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4922,GB509314,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4923,GB509315,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4924,GB509316,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4925,GB509317,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4926,GB509318,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4927,GB509319,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4928,GB509320,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4929,GB509321,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4930,GB509322,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4931,GB509323,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4932,GB509324,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4933,GB509325,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4934,GB509327,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4935,GB509328,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4936,GB509329,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4937,GB509330,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4938,GB509331,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4939,GB509332,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4940,GB509333,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4941,GB509334,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4942,GB509335,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4943,GB509336,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4944,GB509337,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4945,GB509338,DIVRE 3,MRL,GERBONG,93,1993,28,21-30 th
4946,GB509501,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4947,GB509502,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4948,GB509503,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4949,GB509504,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4950,GB509505,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4951,GB509506,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4952,GB509507,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4953,GB509508,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4954,GB509509,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4955,GB509510,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4956,GB509511,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4957,GB509512,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4958,GB509513,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4959,GB509515,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4960,GB509522,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4961,GB509523,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4962,GB509524,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4963,GB509526,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4964,GB509527,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4965,GB509528,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4966,GB509534,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4967,GB509535,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4968,GB509540,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4969,GB509541,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4970,GB509542,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4971,GB509543,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4972,GB509544,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4973,GB509545,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4974,GB509549,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4975,GB509551,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4976,GB509553,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4977,GB509554,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4978,GB509555,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4979,GB509556,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4980,GB509557,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4981,GB509558,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4982,GB509559,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4983,GB509560,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4984,GB509561,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4985,GB509562,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4986,GB509563,DIVRE 3,MRL,GERBONG,95,1995,26,21-30 th
4987,GB509601,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4988,GB509602,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4989,GB509603,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4990,GB509604,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4991,GB509605,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4992,GB509606,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4993,GB509607,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4994,GB509608,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4995,GB509609,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4996,GB509610,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4997,GB509611,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4998,GB509612,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
4999,GB509613,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5000,GB509614,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5001,GB509615,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5002,GB509616,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5003,GB509617,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5004,GB509618,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5005,GB509619,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5006,GB509620,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5007,GB509621,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5008,GB509622,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5009,GB509623,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5010,GB509624,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5011,GB509625,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5012,GB509626,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5013,GB509627,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5014,GB509628,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5015,GB509629,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5016,GB509630,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5017,GB509631,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5018,GB509632,DIVRE 3,MRL,GERBONG,96,1996,25,21-30 th
5019,GB509701,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5020,GB509702,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5021,GB509703,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5022,GB509704,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5023,GB509705,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5024,GB509706,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5025,GB509707,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5026,GB509708,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5027,GB509710,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5028,GB5097100,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5029,GB5097101,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5030,GB5097102,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5031,GB5097103,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5032,GB5097104,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5033,GB5097105,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5034,GB5097106,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5035,GB5097107,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5036,GB5097108,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5037,GB5097109,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5038,GB509711,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5039,GB5097110,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5040,GB5097111,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5041,GB5097112,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5042,GB5097113,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5043,GB5097114,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5044,GB5097116,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5045,GB5097117,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5046,GB5097118,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5047,GB5097119,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5048,GB509712,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5049,GB5097120,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5050,GB5097121,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5051,GB5097122,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5052,GB5097123,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5053,GB5097124,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5054,GB5097125,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5055,GB5097126,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5056,GB5097127,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5057,GB5097128,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5058,GB5097129,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5059,GB509713,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5060,GB5097130,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5061,GB5097131,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5062,GB5097132,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5063,GB5097133,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5064,GB5097134,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5065,GB5097135,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5066,GB5097136,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5067,GB5097137,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5068,GB5097138,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5069,GB5097139,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5070,GB509714,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5071,GB5097140,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5072,GB5097141,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5073,GB5097142,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5074,GB5097143,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5075,GB5097144,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5076,GB5097146,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5077,GB5097147,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5078,GB5097148,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5079,GB5097149,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5080,GB509715,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5081,GB5097150,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5082,GB5097151,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5083,GB5097152,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5084,GB5097153,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5085,GB5097154,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5086,GB5097155,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5087,GB5097156,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5088,GB5097157,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5089,GB5097158,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5090,GB5097159,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5091,GB509716,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5092,GB5097160,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5093,GB5097161,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5094,GB5097162,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5095,GB5097163,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5096,GB5097164,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5097,GB5097165,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5098,GB5097166,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5099,GB5097167,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5100,GB5097168,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5101,GB5097169,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5102,GB509717,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5103,GB5097170,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5104,GB5097171,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5105,GB5097172,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5106,GB5097173,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5107,GB5097174,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5108,GB5097175,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5109,GB5097176,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5110,GB5097177,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5111,GB5097178,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5112,GB5097179,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5113,GB509718,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5114,GB5097181,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5115,GB5097182,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5116,GB5097183,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5117,GB5097184,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5118,GB5097185,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5119,GB5097186,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5120,GB509719,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5121,GB509720,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5122,GB509721,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5123,GB509722,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5124,GB509723,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5125,GB509724,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5126,GB509726,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5127,GB509727,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5128,GB509729,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5129,GB509730,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5130,GB509731,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5131,GB509732,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5132,GB509733,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5133,GB509734,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5134,GB509735,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5135,GB509736,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5136,GB509737,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5137,GB509738,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5138,GB509739,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5139,GB509740,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5140,GB509742,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5141,GB509743,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5142,GB509744,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5143,GB509745,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5144,GB509746,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5145,GB509747,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5146,GB509748,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5147,GB509749,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5148,GB509750,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5149,GB509752,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5150,GB509753,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5151,GB509754,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5152,GB509755,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5153,GB509756,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5154,GB509757,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5155,GB509758,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5156,GB509759,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5157,GB509760,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5158,GB509761,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5159,GB509762,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5160,GB509763,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5161,GB509764,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5162,GB509765,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5163,GB509766,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5164,GB509767,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5165,GB509768,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5166,GB509769,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5167,GB509770,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5168,GB509771,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5169,GB509772,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5170,GB509773,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5171,GB509774,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5172,GB509775,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5173,GB509777,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5174,GB509778,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5175,GB509779,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5176,GB509780,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5177,GB509781,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5178,GB509782,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5179,GB509783,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5180,GB509784,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5181,GB509785,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5182,GB509786,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5183,GB509787,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5184,GB509788,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
5185,GB509789,DIVRE 3,MRL,GERBONG,97,1997,24,21-30 th
