,NOMOR_IDENTITAS,DAOP,DEPO,JENIS,tgl_masa_uji,STATUS_UJI
8617,P06817,DAOP 1,JAKK,KERETA,2020-09-26,Kadaluarsa
8618,P07802,DAOP 8,SBI,KERETA,2020-12-06,Kadaluarsa
8619,P07803,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8620,P07805,DIVRE 1,MDN,KERETA,2020-07-19,Kadaluarsa
8621,P07807,DAOP 3,CN,KERETA,2022-01-29,Masih Berlaku
8622,P07808,DIVRE 1,MDN,KERETA,2020-07-19,Kadaluarsa
8623,P08001,DAOP 3,CN,KERETA,2022-01-29,Masih Berlaku
8624,P08002,DAOP 8,SBI,KERETA,2020-12-13,Kadaluarsa
8625,P08202,DAOP 4,SMC,KERETA,2022-02-05,Masih Berlaku
8626,P08203,DAOP 4,SMC,KERETA,2022-02-05,Masih Berlaku
8627,P08401,DAOP 8,ML,KERETA,2020-11-15,Kadaluarsa
8628,P08402,DAOP 1,JAKK,KERETA,2020-02-13,Kadaluarsa
8629,P09501,DAOP 1,JAKK,KERETA,2020-11-27,Kadaluarsa
8630,P09502,DAOP 8,ML,KERETA,2020-11-15,Kadaluarsa
8631,P09601,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8632,P09801,DAOP 8,ML,KERETA,2020-11-08,Kadaluarsa
8633,P09802,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8634,SI06701,DAOP 1,JAKK,KERETA,2017-12-27,Kadaluarsa
8635,K106413,DAOP 7,BL,KERETA,2020-12-06,Kadaluarsa
8636,K101801,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8637,K101802,DAOP 1,JAKK,KERETA,2020-12-06,Kadaluarsa
8638,K101803,DAOP 1,JAKK,KERETA,2020-12-06,Kadaluarsa
8639,K101804,DAOP 1,JAKK,KERETA,2020-12-06,Kadaluarsa
8640,K101805,DAOP 1,JAKK,KERETA,2020-12-06,Kadaluarsa
8641,K101806,DAOP 1,JAKK,KERETA,2020-12-06,Kadaluarsa
8642,K101807,DAOP 1,JAKK,KERETA,2020-12-06,Kadaluarsa
8643,K101808,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8644,K101809,DAOP 1,JAKK,KERETA,2020-12-06,Kadaluarsa
8645,K101810,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8646,K301801,DAOP 1,JAKK,KERETA,2022-01-22,Masih Berlaku
8647,K301802,DAOP 1,JAKK,KERETA,2022-01-22,Masih Berlaku
8648,K301803,DAOP 1,JAKK,KERETA,2022-01-22,Masih Berlaku
8649,K301804,DAOP 1,JAKK,KERETA,2022-01-22,Masih Berlaku
8650,K301805,DAOP 2,BD,KERETA,2022-01-22,Masih Berlaku
8651,K301806,DAOP 2,BD,KERETA,2022-01-22,Masih Berlaku
8652,K301807,DAOP 2,BD,KERETA,2022-01-22,Masih Berlaku
8653,K301808,DAOP 2,BD,KERETA,2022-01-22,Masih Berlaku
8654,K301809,DAOP 2,BD,KERETA,2021-11-18,Masih Berlaku
8655,K301810,DAOP 2,BD,KERETA,2022-01-22,Masih Berlaku
8656,M101801,DAOP 1,JAKK,KERETA,2020-10-24,Kadaluarsa
8657,M101802,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8658,P01801,DAOP 1,JAKK,KERETA,2020-10-24,Kadaluarsa
8659,P01802,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8660,K101811,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8661,K101812,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8662,K101813,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8663,K101814,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8664,K101815,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8665,K101816,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8666,K101817,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8667,K101818,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8668,K101819,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8669,K101820,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8670,K301811,DAOP 2,BD,KERETA,2021-09-01,Kadaluarsa
8671,K301812,DAOP 2,BD,KERETA,2021-09-01,Kadaluarsa
8672,K301813,DAOP 2,BD,KERETA,2021-09-01,Kadaluarsa
8673,K301814,DAOP 2,BD,KERETA,2021-09-01,Kadaluarsa
8674,K301815,DAOP 8,ML,KERETA,2020-02-13,Kadaluarsa
8675,K301816,DAOP 8,ML,KERETA,2020-02-13,Kadaluarsa
8676,K301817,DAOP 8,ML,KERETA,2020-02-13,Kadaluarsa
8677,K301818,DAOP 8,ML,KERETA,2020-02-13,Kadaluarsa
8678,K301819,DAOP 1,JAKK,KERETA,2020-02-13,Kadaluarsa
8679,K301820,DAOP 1,JAKK,KERETA,2022-02-26,Masih Berlaku
8680,K301821,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8681,K301822,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8682,K301823,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8683,K301824,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8684,K301825,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8685,K301826,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8686,P01803,DAOP 2,BD,KERETA,2020-02-13,Kadaluarsa
8687,P01804,DAOP 6,YK,KERETA,2020-02-13,Kadaluarsa
8688,P01805,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8689,M101803,DAOP 2,BD,KERETA,2020-02-13,Kadaluarsa
8690,M101804,DAOP 6,YK,KERETA,2022-01-29,Masih Berlaku
8691,M101805,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8692,K101821,DAOP 6,YK,KERETA,2020-11-01,Kadaluarsa
8693,K101822,DAOP 6,YK,KERETA,2020-11-01,Kadaluarsa
8694,K101823,DAOP 8,SBI,KERETA,2020-11-01,Kadaluarsa
8695,K101824,DAOP 8,SBI,KERETA,2020-11-01,Kadaluarsa
8696,K101825,DAOP 8,SBI,KERETA,2020-11-01,Kadaluarsa
8697,K101826,DAOP 8,SBI,KERETA,2020-11-01,Kadaluarsa
8698,K101827,DAOP 8,SBI,KERETA,2020-11-01,Kadaluarsa
8699,K101828,DAOP 8,SBI,KERETA,2020-11-01,Kadaluarsa
8700,K101829,DAOP 8,SBI,KERETA,2020-11-01,Kadaluarsa
8701,K101830,DAOP 6,YK,KERETA,2020-11-01,Kadaluarsa
8702,M101806,DAOP 6,YK,KERETA,2020-11-01,Kadaluarsa
8703,P01806,DAOP 6,YK,KERETA,2020-11-01,Kadaluarsa
8704,K101831,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8705,K101832,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8706,K101833,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8707,K101834,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8708,K101835,DAOP 9,BW,KERETA,2019-04-06,Kadaluarsa
8709,K101836,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8710,K101837,DAOP 1,JAKK,KERETA,2022-01-22,Masih Berlaku
8711,K101838,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8712,K101839,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8713,K101840,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8714,M101807,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8715,P01807,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8716,K101841,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8717,K101842,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8718,K101843,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8719,K101844,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8720,K101845,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8721,K101846,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8722,K101847,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8723,K101848,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8724,K101849,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8725,K101850,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8726,M101808,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8727,P01808,DAOP 8,SDT,KERETA,2020-09-26,Kadaluarsa
8728,K101851,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8729,K101852,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8730,K101853,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8731,K101854,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8732,K101855,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8733,K101856,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8734,K101857,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8735,K101858,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8736,K301827,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8737,K301828,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8738,K301829,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8739,K301830,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8740,K301831,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8741,K301832,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8742,K301833,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8743,K301834,DAOP 6,SLO,KERETA,2020-11-01,Kadaluarsa
8744,M101809,DAOP 8,ML,KERETA,2020-11-01,Kadaluarsa
8745,M101810,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8746,P01809,DAOP 8,ML,KERETA,2020-11-01,Kadaluarsa
8747,P01810,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8748,K101863,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8749,K101864,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8750,K101865,DAOP 1,JAKK,KERETA,2020-10-24,Kadaluarsa
8751,K101866,DAOP 1,JAKK,KERETA,2020-10-24,Kadaluarsa
8752,K101867,DAOP 1,JAKK,KERETA,2020-10-24,Kadaluarsa
8753,K101868,DAOP 1,JAKK,KERETA,2020-10-24,Kadaluarsa
8754,K101869,DAOP 8,SDT,KERETA,2020-10-24,Kadaluarsa
8755,K101870,DAOP 8,SDT,KERETA,2020-10-24,Kadaluarsa
8756,K101871,DAOP 8,SDT,KERETA,2020-10-24,Kadaluarsa
8757,K101872,DAOP 8,SDT,KERETA,2020-10-24,Kadaluarsa
8758,K101873,DAOP 8,SDT,KERETA,2020-10-24,Kadaluarsa
8759,K101874,DAOP 8,SDT,KERETA,2020-10-24,Kadaluarsa
8760,K101875,DAOP 8,SDT,KERETA,2020-10-24,Kadaluarsa
8761,K101876,DAOP 8,SDT,KERETA,2020-10-24,Kadaluarsa
8762,K101877,DAOP 1,JAKK,KERETA,2020-10-24,Kadaluarsa
8763,K101878,DAOP 1,JAKK,KERETA,2022-02-05,Masih Berlaku
8764,K101879,DAOP 1,JAKK,KERETA,2020-10-24,Kadaluarsa
8765,K101880,DAOP 1,JAKK,KERETA,2022-01-22,Masih Berlaku
8766,K101881,DAOP 1,JAKK,KERETA,2022-01-22,Masih Berlaku
8767,K101882,DAOP 2,BD,KERETA,2022-01-22,Masih Berlaku
8768,M101812,DAOP 1,JAKK,KERETA,2020-10-24,Kadaluarsa
8769,M101811,DAOP 8,SDT,KERETA,2020-10-24,Kadaluarsa
8770,P01812,DAOP 1,JAKK,KERETA,2020-10-24,Kadaluarsa
8771,P01811,DAOP 8,SDT,KERETA,2020-10-24,Kadaluarsa
8772,K101859,DAOP 6,YK,KERETA,2020-11-08,Kadaluarsa
8773,K101860,DAOP 6,YK,KERETA,2020-11-08,Kadaluarsa
8774,K101861,DAOP 8,SBI,KERETA,2020-11-08,Kadaluarsa
8775,K101862,DAOP 8,SBI,KERETA,2020-11-08,Kadaluarsa
8776,K101883,DAOP 2,BD,KERETA,2020-10-24,Kadaluarsa
8777,K101884,DAOP 2,BD,KERETA,2022-01-22,Masih Berlaku
8778,K101885,DAOP 2,BD,KERETA,2022-01-22,Masih Berlaku
8779,K101886,DAOP 2,BD,KERETA,2020-10-24,Kadaluarsa
8780,K301835,DAOP 6,SLO,KERETA,2020-10-24,Kadaluarsa
8781,K301836,DAOP 6,SLO,KERETA,2020-10-24,Kadaluarsa
8782,K301837,DAOP 2,BD,KERETA,2022-01-22,Masih Berlaku
8783,K301838,DAOP 6,SLO,KERETA,2020-10-24,Kadaluarsa
8784,M101813,DAOP 2,BD,KERETA,2020-10-24,Kadaluarsa
8785,P01813,DAOP 2,BD,KERETA,2020-10-24,Kadaluarsa
8786,K101887,DAOP 2,BD,KERETA,2020-10-24,Kadaluarsa
8787,K101888,DAOP 2,BD,KERETA,2020-10-24,Kadaluarsa
8788,K101889,DAOP 2,BD,KERETA,2020-10-24,Kadaluarsa
8789,K101890,DAOP 2,BD,KERETA,2021-09-01,Kadaluarsa
8790,K301839,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8791,K301840,DAOP 2,BD,KERETA,2020-10-24,Kadaluarsa
8792,K301841,DAOP 6,SLO,KERETA,2020-10-24,Kadaluarsa
8793,K301842,DAOP 6,SLO,KERETA,2020-10-24,Kadaluarsa
8794,M101814,DAOP 2,BD,KERETA,2020-10-24,Kadaluarsa
8795,P01814,DAOP 2,BD,KERETA,2020-10-24,Kadaluarsa
8796,K101891,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8797,K101892,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8798,K101893,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8799,K101894,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8800,K301843,DAOP 8,SDT,KERETA,2020-11-01,Kadaluarsa
8801,K301844,DAOP 6,SLO,KERETA,2020-11-15,Kadaluarsa
8802,K301845,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8803,K301846,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8804,M101815,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8805,P01815,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8806,K101895,DAOP 1,JAKK,KERETA,2020-11-15,Kadaluarsa
8807,K101896,DAOP 1,JAKK,KERETA,2020-11-15,Kadaluarsa
8808,K101897,DAOP 1,JAKK,KERETA,2020-11-15,Kadaluarsa
8809,K101898,DAOP 1,JAKK,KERETA,2020-11-15,Kadaluarsa
8810,K101899,DAOP 6,SLO,KERETA,2020-11-15,Kadaluarsa
8811,K1018100,DAOP 6,SLO,KERETA,2020-11-15,Kadaluarsa
8812,K1018101,DAOP 6,SLO,KERETA,2020-11-15,Kadaluarsa
8813,K1018102,DAOP 6,SLO,KERETA,2020-11-15,Kadaluarsa
8814,K1018103,DAOP 8,SBI,KERETA,2020-11-15,Kadaluarsa
8815,K1018104,DAOP 8,SBI,KERETA,2020-11-15,Kadaluarsa
8816,M101816,DAOP 6,SLO,KERETA,2020-11-15,Kadaluarsa
8817,P01816,DAOP 6,SLO,KERETA,2020-11-15,Kadaluarsa
8818,K301847,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8819,K301848,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8820,K301849,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8821,K301850,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8822,K301851,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8823,K301852,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8824,K301853,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8825,K301854,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8826,K301855,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8827,K301856,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8828,K301857,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8829,K301858,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8830,K301859,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8831,K301860,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8832,M101817,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8833,P01817,DAOP 5,KTA,KERETA,2020-11-15,Kadaluarsa
8834,K1018105,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8835,K1018106,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8836,K1018107,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8837,K1018108,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8838,K301861,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8839,K301862,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8840,K301863,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8841,K301864,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8842,M101818,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8843,P01818,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8844,K1018109,DAOP 8,SBI,KERETA,2020-11-08,Kadaluarsa
8845,K1018110,DAOP 8,SBI,KERETA,2020-11-08,Kadaluarsa
8846,K1018111,DAOP 8,SBI,KERETA,2020-11-08,Kadaluarsa
8847,K1018112,DAOP 8,SBI,KERETA,2020-11-08,Kadaluarsa
8848,K1018113,DAOP 8,SBI,KERETA,2020-11-08,Kadaluarsa
8849,K1018114,DAOP 8,SBI,KERETA,2020-11-08,Kadaluarsa
8850,K1018115,DAOP 8,SBI,KERETA,2020-11-08,Kadaluarsa
8851,K1018116,DAOP 8,SBI,KERETA,2020-11-08,Kadaluarsa
8852,K1018117,DAOP 8,SBI,KERETA,2020-11-01,Kadaluarsa
8853,K1018118,DAOP 6,SLO,KERETA,2020-11-08,Kadaluarsa
8854,M101819,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8855,P01819,DAOP 6,SLO,KERETA,2020-11-08,Kadaluarsa
8856,K1018119,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8857,K1018120,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8858,K1018121,DAOP 8,ML,KERETA,2020-11-01,Kadaluarsa
8859,K1018122,DAOP 8,ML,KERETA,2020-11-01,Kadaluarsa
8860,K301865,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8861,K301866,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8862,K301867,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8863,K301868,DAOP 5,KTA,KERETA,2020-11-01,Kadaluarsa
8864,M101820,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8865,P01820,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8866,K1018123,DAOP 8,ML,KERETA,2020-11-01,Kadaluarsa
8867,K1018124,DAOP 8,ML,KERETA,2020-11-01,Kadaluarsa
8868,K1018125,DAOP 8,ML,KERETA,2020-11-01,Kadaluarsa
8869,K1018126,DAOP 8,ML,KERETA,2020-11-01,Kadaluarsa
8870,K1018127,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8871,K1018128,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8872,K1018129,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8873,K1018130,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8874,K1018131,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8875,K1018132,DAOP 1,JAKK,KERETA,2020-11-01,Kadaluarsa
8876,M101821,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8877,P01821,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8878,K1018133,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8879,K1018134,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8880,K1018135,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8881,K1018136,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8882,K1018137,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8883,K1018138,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8884,K1018139,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8885,K1018140,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8886,K1018141,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8887,K1018142,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8888,M101822,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8889,P01822,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8890,K1018143,DAOP 9,BW,KERETA,2021-09-11,Kadaluarsa
8891,K1018144,DAOP 9,BW,KERETA,2019-11-09,Kadaluarsa
8892,K1018145,DAOP 9,BW,KERETA,2019-11-09,Kadaluarsa
8893,K1018146,DAOP 9,BW,KERETA,2019-11-09,Kadaluarsa
8894,K301869,DAOP 9,BW,KERETA,2019-11-09,Kadaluarsa
8895,K301870,DAOP 9,BW,KERETA,2019-11-09,Kadaluarsa
8896,K301871,DAOP 9,BW,KERETA,2019-11-09,Kadaluarsa
8897,K301872,DAOP 9,BW,KERETA,2019-11-09,Kadaluarsa
8898,M101823,DAOP 9,BW,KERETA,2019-11-09,Kadaluarsa
8899,P01823,DAOP 9,BW,KERETA,2019-11-09,Kadaluarsa
8900,M101824,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8901,P01824,DAOP 2,BD,KERETA,2019-11-23,Kadaluarsa
8902,K1018147,DAOP 9,BW,KERETA,2019-11-23,Kadaluarsa
8903,K1018148,DAOP 9,BW,KERETA,2019-11-23,Kadaluarsa
8904,K1018149,DAOP 9,BW,KERETA,2019-11-23,Kadaluarsa
8905,K1018150,DAOP 9,BW,KERETA,2019-11-23,Kadaluarsa
8906,K301873,DAOP 9,BW,KERETA,2019-11-23,Kadaluarsa
8907,K301874,DAOP 9,BW,KERETA,2019-11-23,Kadaluarsa
8908,K301875,DAOP 9,BW,KERETA,2019-11-23,Kadaluarsa
8909,K301876,DAOP 6,SLO,KERETA,2019-11-23,Kadaluarsa
8910,M101825,DAOP 9,BW,KERETA,2021-09-11,Kadaluarsa
8911,P01825,DAOP 9,BW,KERETA,2021-09-11,Kadaluarsa
8912,K1018151,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8913,K1018152,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8914,K1018153,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8915,K1018154,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8916,K1018155,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8917,K1018156,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8918,K1018157,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8919,K1018158,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8920,K1018159,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8921,K1018160,DAOP 2,BD,KERETA,2020-12-06,Kadaluarsa
8922,K101901,DAOP 2,BD,KERETA,2021-09-01,Kadaluarsa
8923,K101902,DAOP 2,BD,KERETA,2020-02-01,Kadaluarsa
8924,K101903,DAOP 2,BD,KERETA,2021-09-01,Kadaluarsa
8925,K101904,DAOP 2,BD,KERETA,2020-02-01,Kadaluarsa
8926,K101905,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8927,K101906,DAOP 1,JAKK,KERETA,2020-02-01,Kadaluarsa
8928,K101907,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8929,K101908,DAOP 1,JAKK,KERETA,2020-02-01,Kadaluarsa
8930,K301901,DAOP 1,JAKK,KERETA,2020-02-01,Kadaluarsa
8931,K301902,DAOP 1,JAKK,KERETA,2021-11-18,Masih Berlaku
8932,K301903,DAOP 1,JAKK,KERETA,2020-02-01,Kadaluarsa
8933,K301904,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8934,K301905,DAOP 8,SDT,KERETA,2020-02-01,Kadaluarsa
8935,K301906,DAOP 8,SDT,KERETA,2020-02-01,Kadaluarsa
8936,K301907,DAOP 8,SDT,KERETA,2020-02-01,Kadaluarsa
8937,K301908,DAOP 8,SDT,KERETA,2020-02-01,Kadaluarsa
8938,M101901,DAOP 2,BD,KERETA,2020-02-01,Kadaluarsa
8939,M101902,DAOP 1,JAKK,KERETA,2020-02-01,Kadaluarsa
8940,M101903,DAOP 8,SDT,KERETA,2020-02-01,Kadaluarsa
8941,P01901,DAOP 2,BD,KERETA,2020-02-01,Kadaluarsa
8942,P01902,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8943,P01903,DAOP 8,SDT,KERETA,2020-02-01,Kadaluarsa
8944,K101909,DAOP 1,JAKK,KERETA,2022-01-29,Masih Berlaku
8945,K101910,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8946,K101911,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8947,K101912,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8948,K101913,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8949,K101914,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8950,K101915,DAOP 6,SLO,KERETA,2022-02-26,Masih Berlaku
8951,K101916,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8952,K101917,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8953,K101918,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8954,M101904,DAOP 8,SBI,KERETA,2007-01-01,Kadaluarsa
8955,P01904,DAOP 8,SBI,KERETA,2007-01-01,Kadaluarsa
8956,K101919,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8957,K101920,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8958,K101921,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8959,K101922,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8960,K301909,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8961,K301910,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8962,K301911,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8963,K301912,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8964,M101905,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8965,P01905,DAOP 8,SDT,KERETA,2007-01-01,Kadaluarsa
8966,K101923,DAOP 6,YK,KERETA,2007-01-01,Kadaluarsa
8967,K101924,DAOP 6,YK,KERETA,2007-01-01,Kadaluarsa
8968,K101925,DAOP 6,YK,KERETA,2007-01-01,Kadaluarsa
8969,K101926,DAOP 6,YK,KERETA,2007-01-01,Kadaluarsa
8970,K101927,DAOP 6,YK,KERETA,2007-01-01,Kadaluarsa
8971,K101928,DAOP 6,YK,KERETA,2007-01-01,Kadaluarsa
8972,K101929,DAOP 6,YK,KERETA,2007-01-01,Kadaluarsa
8973,K101930,DAOP 6,SLO,KERETA,2007-01-01,Kadaluarsa
