,id,kode_sarana,kode_sarana_lama,id_kartu,id_jenis,id_sub_jenis,seri,tahun_dinas,id_depo,status,negara_asal,tgl_uji_pertama,tgl_masa_uji,tgl_masa_perawatan,pabrikan,id_pemilik,created_at,last_update,DAOP,TAHUN,id_daops,NAMA_DEPO,KODE_DEPO
112,1171,GB306520,KKBW 38,0,4,16,57,1965,23,Aktiv,,2009-12-28,2017-05-10,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,65.0,9,DEPO GERBONG AWN,79.0
113,1172,GB306521,KKBW 41,0,4,16,57,1965,23,Tidak Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
114,1173,GB306522,KKBW 106,0,4,16,57,1965,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,65.0,9,DEPO GERBONG AWN,79.0
115,1174,GB306523,KKBW 137,0,4,16,57,1965,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,65.0,9,DEPO GERBONG AWN,79.0
116,1175,GB306524,KKBW 176,0,4,16,57,1965,23,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
117,1176,GB306525,KKBW 224,0,4,16,57,1965,23,Tidak Aktiv,,2009-12-28,2017-12-08,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
118,1177,GB306526,KKBW 237,0,4,16,57,1965,23,Tidak Aktiv,,2009-12-28,2017-05-10,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
119,1178,GB306527,KKBW 256,0,4,16,57,1965,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,65.0,9,DEPO GERBONG AWN,79.0
120,1179,GB306528,KKBW 273,0,4,16,57,1965,23,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
121,1180,GB306529,KKBW 277,0,4,16,57,1965,23,Tidak Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
122,1181,GB308445,ZZOW 30084,0,4,16,58,1984,23,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
123,1182,GB308446,ZZOW 30085,0,4,16,58,1984,23,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
124,1184,GB308448,ZZOW 30090,0,4,16,58,1984,23,Tidak Aktiv,,2009-12-28,2020-08-31,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
125,1185,GB308449,ZZOW 30091,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
126,1186,GB308450,ZZOW 30094,0,4,16,58,1984,23,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
127,1187,GB308451,ZZOW 30096,0,4,16,58,1984,23,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
128,1189,GB308453,ZZOW 30101,0,4,16,58,1984,23,Tidak Aktiv,,2009-12-28,2020-08-31,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
129,1190,GB308454,ZZOW 30104,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
130,1191,GB308455,ZZOW 30107,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 9,84.0,15,DEPO KERETA BW,41.0
131,1192,GB308456,ZZOW 30110,0,4,16,58,1984,23,Tidak Aktiv,,2009-12-28,2017-12-05,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
132,1193,GB308457,ZZOW 30117,0,4,16,58,1984,23,Tidak Aktiv,,2009-12-28,2020-08-31,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
133,1194,GB308458,ZZOW 30131,0,4,16,58,1984,19,Aktiv,,0000-00-00,2021-10-23,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,84.0,9,DEPO GERBONG AWN,79.0
134,1195,GB308459,ZZOW 30132,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
135,1196,GB308460,ZZOW 30133,0,4,16,58,1984,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
136,1197,GB308461,ZZOW 30139,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
137,1199,GB308463,ZZOW 30155,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,84.0,9,DEPO GERBONG AWN,79.0
138,1200,GB308464,ZZOW 30160,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 9,84.0,15,DEPO KERETA BW,41.0
139,1201,GB308401,ZZOW 30076,0,4,16,58,1984,19,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
140,1203,GB308403,ZZOW 30078,0,4,16,58,1984,19,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
141,1204,GB308404,ZZOW 30092,0,4,16,58,1984,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
142,1205,GB308405,ZZOW 30093,0,4,16,58,1984,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
143,1206,GB308406,ZZOW 30095,0,4,16,58,1984,19,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
144,1207,GB308407,ZZOW 30100,0,4,16,58,1984,19,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
145,1208,GB308408,ZZOW 30102,0,4,16,58,1984,19,Tidak Aktiv,,2009-12-28,2020-09-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
146,1209,GB308409,ZZOW 30108,0,4,16,58,1984,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
147,1210,GB308410,ZZOW 30113,0,4,16,58,1984,19,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
148,1211,GB308411,ZZOW 30114,0,4,16,58,1984,23,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
149,1212,GB308412,ZZOW 30120,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
150,1213,GB308413,ZZOW 30121,0,4,16,58,1984,23,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
151,1214,GB308414,ZZOW 30122,0,4,16,58,1984,23,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
152,1215,GB308415,ZZOW 30125,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
153,1216,GB308416,ZZOW 30128,0,4,16,58,1984,23,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
154,1217,GB308417,ZZOW 30134,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-07-06,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,84.0,9,DEPO GERBONG AWN,79.0
155,1218,GB308418,ZZOW 30138,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
156,1219,GB308419,ZZOW 30142,0,4,16,58,1984,23,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
157,1220,GB308420,ZZOW 30146,0,4,16,58,1984,23,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
158,1221,GB308421,ZZOW 30147,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-07-06,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
159,1222,GB308422,ZZOW 30148,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,84.0,9,DEPO GERBONG AWN,79.0
160,1223,GB308423,ZZOW 30149,0,4,16,58,1984,23,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,84.0,9,DEPO GERBONG AWN,79.0
161,1224,GB308424,ZZOW 30150,0,4,16,58,1984,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,84.0,9,DEPO GERBONG AWN,79.0
162,1225,GB308425,ZZOW 30156,0,4,16,58,1984,23,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
163,1226,GB308426,ZZOW 30163,0,4,16,58,1984,23,Aktiv,,2009-12-28,2019-09-08,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
164,1227,GB308427,ZZOW 30164,0,4,16,58,1984,19,Aktiv,,2009-12-28,2020-11-28,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,84.0,10,DEPO KERETA SMC,25.0
165,1228,GB308428,ZZOW 30166,0,4,16,58,1984,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
166,1229,GB308429,ZZOW 30167,0,4,16,58,1984,19,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
167,1230,GB308430,ZZOW 30172,0,4,16,58,1984,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,84.0,7,DEPO GERBONG JAKG,19.0
168,1231,GB308431,ZZOW 30173,0,4,16,58,1984,19,Tidak Aktiv,,2009-12-28,2020-09-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
169,1232,GB306531,KKBW 21,0,4,16,57,1965,41,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,15,,
170,1233,GB306532,KKBW 27,0,4,16,57,1965,41,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,15,,
171,1234,GB306533,KKBW 69,0,4,16,57,1965,41,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,15,,
172,1235,GB306534,KKBW 92,0,4,16,57,1965,41,Aktiv,,2009-12-28,2019-10-27,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 9,65.0,15,DEPO KERETA BW,41.0
173,1236,GB306535,KKBW 136,0,4,16,57,1965,41,Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 9,65.0,15,DEPO KERETA BW,41.0
174,1237,GB306536,KKBW 279,0,4,16,57,1965,41,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,15,,
175,1238,GB308493,ZZOW 30140,0,4,16,58,1984,41,Aktiv,,2009-12-28,2019-10-13,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 9,84.0,15,DEPO KERETA BW,41.0
176,1240,GB308495,ZZOW 30171,0,4,16,58,1984,41,Aktiv,,2009-12-28,2019-10-27,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 9,84.0,15,DEPO KERETA BW,41.0
177,1241,GB306537,KKBW 04,0,4,16,57,1965,51,Aktiv,,2009-12-28,2019-02-15,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
178,1242,GB306538,KKBW 06,0,4,16,57,1965,51,Aktiv,,2009-12-28,2021-08-14,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
179,1243,GB306539,KKBW 08,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-11-15,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
180,1245,GB306541,KKBW 12,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
181,1249,GB306545,KKBW 17,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-06-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
182,1251,GB306547,KKBW 33,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-10-17,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
183,1252,GB306548,KKBW 34,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-06-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
184,1253,GB306549,KKBW 38,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
185,1254,GB306550,KKBW 40,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-06-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 1,65.0,16,DEPO KERETA MDN,44.0
186,1255,GB306551,KKBW 44,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
187,1257,GB306553,KKBW 46,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2021-10-28,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
188,1258,GB306554,KKBW 47,0,4,16,57,1965,51,Aktiv,,2009-12-28,2021-10-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
189,1259,GB306555,KKBW 48,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2019-12-06,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
190,1260,GB306556,KKBW 49,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
191,1262,GB306558,KKBW 54,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2019-12-06,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
192,1263,GB306559,KKBW 55,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
193,1264,GB306560,KKBW 60,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
194,1265,GB306561,KKBW 62,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-06-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
195,1266,GB306562,KKBW 67,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-06-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
196,1267,GB306563,KKBW 68,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-07-12,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 7,65.0,13,DEPO KERETA BL,33.0
197,1268,GB306564,KKBW 69,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
198,1269,GB306565,KKBW 71,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
199,1270,GB306566,KKBW 77,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-06-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
200,1271,GB306567,KKBW 78,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
201,1272,GB306568,KKBW 81,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
202,1273,GB306569,KKBW 84,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
203,1274,GB306570,KKBW 85,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-10-17,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
204,1276,GB306572,KKBW 91,0,4,16,57,1965,51,Aktiv,,2009-12-28,2019-12-06,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
205,1277,GB306573,KKBW 92,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-09-20,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
206,1278,GB306574,KKBW 94,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-06-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 7,65.0,13,DEPO KERETA BL,33.0
207,1280,GB306576,KKBW 103B,0,4,16,57,1965,51,Aktiv,,2009-12-28,2019-12-12,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
208,1281,GB306577,KKBW 110,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-10-17,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 7,65.0,13,DEPO KERETA BL,33.0
209,1282,GB306578,KKBW 113,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
210,1283,GB306579,KKBW 114,0,4,16,57,1965,51,Aktiv,,2009-12-28,2019-12-12,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
211,1284,GB306580,KKBW 116,0,4,16,57,1965,51,Aktiv,,2009-12-28,2019-09-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 1,65.0,16,DEPO KERETA MDN,44.0
212,1285,GB306581,KKBW 117,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 7,65.0,13,DEPO KERETA BL,33.0
213,1286,GB306582,KKBW 118,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-06-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
214,1287,GB306583,KKBW 119,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-09-12,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
215,1288,GB306584,KKBW 120,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
216,1289,GB306585,KKBW 225,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-06-21,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
217,1290,GB306586,KKBW 229,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-10-17,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
218,1291,GB306587,KKBW 230,0,4,16,57,1965,51,Tidak Aktiv,,2009-12-28,2020-06-28,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
219,1292,GB306588,KKBW 231,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
220,1293,GB306589,KKBW 233,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
221,1294,GB306590,KKBW 234,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
222,1295,GB306591,KKBW 238,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
223,1296,GB306592,KKBW 240,0,4,16,57,1965,51,Aktiv,,2009-12-28,2019-12-12,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
224,1297,GB306593,KKBW 242,0,4,16,57,1965,51,Aktiv,,2009-12-28,2020-11-15,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,65.0,18,DEPO GERBONG SIG,82.0
