kode_sarana;kode_sarana_lama;id_kartu;id_jenis;id_sub_jenis;seri;tahun_dinas;id_daops;id_depo;status;negara_asal;tgl_uji_pertama;tgl_masa_uji;tgl_masa_perawatan;pabrikan;id_pemilik;created_at;last_update
GB3084164;YYW 03;0;4;16;59;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB508990;KKBW 1483;0;4;16;57;1989;18;83;Aktiv;;0000-00-00;16/08/2020;0000-00-00;Canada;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB3084165;YYW 04;0;4;16;59;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB3084159;YYW 186;0;4;16;59;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB3084160;YYW 188;0;4;16;59;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB3084161;YYW 194;0;4;16;59;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB3084162;YYW 200;0;4;16;59;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB508991;KKBW 1486;0;4;16;57;1989;18;83;Aktiv;;0000-00-00;27/10/2021;0000-00-00;Canada;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307701;GGW 05;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307702;GGW 06;0;4;17;60;1977;16;44;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307703;GGW 07;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB508992;KKBW 1490;0;4;16;57;1989;18;83;Aktiv;;0000-00-00;26/07/2020;0000-00-00;Canada;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307704;GGW 08;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307705;GGW 09;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB508993;KKBW 1492;0;4;16;57;1989;18;83;Aktiv;;0000-00-00;09/08/2020;0000-00-00;Canada;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307707;GGW 11;0;4;17;60;1977;16;44;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307708;GGW 12;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB508994;KKBW 1497;0;4;16;57;1989;18;83;Aktiv;;0000-00-00;10/09/2021;0000-00-00;Canada;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307709;GGW 13;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307710;GGW 14;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307712;GGW 16;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307713;GGW 17;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;14/10/2012;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307714;GGW 18;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307715;GGW 19;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB509338;KKBW 1526;0;4;16;57;1993;18;83;Aktiv;;0000-00-00;09/08/2020;0000-00-00;Canada;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307716;GGW 20;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307717;GGW 01;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT307718;GGW 03;0;4;17;60;1977;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308429;TTW 771;0;4;17;61;1984;16;44;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308430;TTW 773;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308431;TTW 775;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308432;TTW 778;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308433;TTW 779;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308434;TTW 780;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308435;TTW 784;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308436;TTW 785;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308437;TTW 786;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308438;TTW 788;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308439;TTW 789;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308440;TTW 794;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308441;TTW 795;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308442;TTW 798;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308443;TTW 800;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308444;TTW 801;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308445;TTW 802;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308446;TTW 804;0;4;17;61;1984;16;44;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308447;TTW 807;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308448;TTW 810;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308450;TTW 796;0;4;17;61;1984;16;33;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT308458;TTW 781;0;4;17;61;1984;16;44;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB509631;KKBW 1619;0;4;16;57;1996;18;83;Aktiv;;0000-00-00;16/08/2020;0000-00-00;Canada;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB509632;KKBW 1632;0;4;16;57;1996;18;83;Aktiv;;0000-00-00;26/07/2020;0000-00-00;Canada;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4211247;;0;4;7;54;2011;8;21;Aktiv;;27/02/2012;21/01/2022;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4211248;;0;4;7;54;2011;14;64;Aktiv;;27/02/2012;25/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4211249;;0;4;7;54;2011;14;64;Aktiv;;27/02/2012;25/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4211250;;0;4;7;54;2011;8;21;Aktiv;;27/02/2012;21/01/2022;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4211251;;0;4;7;54;2011;14;64;Aktiv;;27/02/2012;25/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421101;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;26/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421104;;0;4;7;54;1011;7;57;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421105;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;16/10/2021;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421106;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421107;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421108;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;06/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421109;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421110;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;06/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421121;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;23/02/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421122;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;06/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421123;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;29/06/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421124;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;06/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421125;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421127;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;28/11/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421128;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;13/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421129;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;29/06/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421130;;0;4;7;54;2011;7;57;Aktiv;;31/07/2012;26/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421165;;0;4;7;54;2011;9;79;Aktiv;;03/02/2012;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421166;;0;4;7;54;2011;9;79;Aktiv;;03/02/2012;15/12/2019;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421167;;0;4;7;54;2011;7;19;Aktiv;;03/02/2012;15/09/2019;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421168;;0;4;7;54;2011;9;79;Aktiv;;03/02/2012;15/02/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421169;;0;4;7;54;2011;7;19;Aktiv;;03/02/2012;13/02/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421170;;0;4;7;54;2011;9;79;Aktiv;;03/02/2012;31/08/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421171;;0;4;7;54;2011;9;79;Aktiv;;03/02/2012;15/02/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421172;;0;4;7;54;2011;7;19;Aktiv;;03/02/2012;23/02/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421173;;0;4;7;54;2011;9;79;Aktiv;;03/02/2012;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421174;;0;4;7;54;2011;9;79;Aktiv;;03/02/2012;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421391;;0;4;7;54;2013;9;79;Aktiv;;26/06/2013;15/09/2019;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421392;;0;4;7;54;2013;9;79;Aktiv;;26/06/2013;31/08/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421393;;0;4;7;54;2013;9;79;Aktiv;;26/06/2013;22/08/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421395;;0;4;7;54;2013;9;79;Aktiv;;26/06/2013;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421396;;0;4;7;54;2013;9;79;Aktiv;;26/06/2013;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421397;;0;4;7;54;2013;9;79;Aktiv;;26/06/2013;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421398;;0;4;7;54;2013;7;19;Aktiv;;26/06/2013;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD421399;;0;4;7;54;2013;9;79;Aktiv;;26/06/2013;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213100;;0;4;7;54;2013;7;19;Aktiv;;26/06/2013;22/09/2019;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213111;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;13/02/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213112;;0;4;7;54;2013;7;19;Aktiv;;0000-00-00;22/08/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213113;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213114;;0;4;7;54;2013;9;23;Tidak Aktiv;;0000-00-00;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213115;;0;4;7;54;2013;7;19;Aktiv;;0000-00-00;31/08/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213116;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;27/01/2019;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213117;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213118;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213119;;0;4;7;54;2013;7;19;Aktiv;;0000-00-00;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213131;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213132;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;22/08/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213133;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;31/08/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213134;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213135;;0;4;7;54;2913;7;19;Aktiv;;0000-00-00;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213136;;0;4;7;54;2013;7;19;Aktiv;;0000-00-00;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213137;;0;4;7;54;2013;7;19;Aktiv;;0000-00-00;21/06/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213138;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213139;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;25/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB450001;KKBW 531048;0;4;16;57;2000;18;82;Aktiv;;28/12/2009;29/11/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4213140;;0;4;7;54;2013;9;79;Aktiv;;0000-00-00;15/02/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB450002;KKBW 531049;0;4;16;57;2000;18;51;Tidak Aktiv;;28/12/2009;12/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB450003;KKBW 531050;0;4;16;57;2000;18;82;Aktiv;;28/12/2009;12/10/2019;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB450055;KKBW 531051;0;4;16;57;2000;18;82;Aktiv;;28/12/2009;25/04/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB450056;KKBW 531052;0;4;16;57;2000;18;82;Aktiv;;28/12/2009;17/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB450004;KKBW 531053;0;4;16;57;2000;18;82;Aktiv;;28/12/2009;12/10/2019;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB450057;KKBW 531054;0;4;16;57;2000;18;82;Aktiv;;28/12/2009;25/04/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306421;YYW 394;0;4;16;59;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306423;YYW 403;0;4;16;59;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306424;YYW 411;0;4;16;59;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306425;YYW 415;0;4;16;59;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306426;YYW 426;0;4;16;59;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306432;YYW 442;0;4;16;59;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306433;YYW 455;0;4;16;57;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306434;YYW 469;0;4;16;59;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306435;YYW 470;0;4;16;59;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306438;YYW 479;0;4;16;59;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB306428;YYW 433;0;4;16;59;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;Mitshubishi Jepang;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258323;KKBW 526;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;10/05/2017;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258324;KKBW 554;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;08/12/2017;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258325;KKBW 581;0;4;16;59;1983;9;79;Aktiv;;0000-00-00;22/09/2019;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258326;KKBW 594;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258327;KKBW 596;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;10/05/2017;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258328;KKBW 617;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;10/05/2017;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258329;KKBW 635;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;08/12/2017;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258330;KKBW 640;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;13/12/2020;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258332;KKBW 668;0;4;16;57;1963;9;23;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258333;KKBW 669;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258334;KKBW 675;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;08/12/2017;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258335;KKBW 679;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;08/12/2017;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258336;KKBW 692;0;4;16;57;1983;9;23;Tidak Aktiv;;0000-00-00;08/12/2017;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258801;KKBW 704;0;4;16;57;1988;9;23;Tidak Aktiv;;0000-00-00;15/02/2019;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258802;KKBW 713;0;4;16;57;1988;9;23;Tidak Aktiv;;0000-00-00;08/12/2017;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB258803;KKBW 717;0;4;16;57;1988;9;23;Tidak Aktiv;;0000-00-00;10/05/2017;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GT306473;TTW 375;0;4;17;57;1964;10;25;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4211257;;0;4;7;54;2011;14;64;Aktiv;;27/02/2012;24/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4211258;;0;4;7;54;2011;14;64;Aktiv;;27/02/2012;25/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4211259;;0;4;7;54;2011;8;21;Aktiv;;23/02/2012;21/01/2022;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4211260;;0;4;7;54;2011;7;19;Aktiv;;23/02/2012;25/07/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD4211261;;0;4;7;54;2011;7;19;Aktiv;;23/02/2012;24/10/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
