id;kode_sarana;kode_sarana_lama;id_kartu;jenis_sarana;sub_jenis_sarana;seri;tahun_dinas;id_daops;id_depo;status;negara_asal;tgl_uji_pertama;tgl_masa_uji;tgl_masa_perawatan;pabrikan;id_pemilik;created_at;last_update;expired_month;expired_year;status_masauji
8013;GD421373;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;17/11/2019;0000-00-00;PT INKA;2;;;2019-11;2019;Expired
7691;GD4211229;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;08/12/2019;0000-00-00;PT INKA;2;;;2019-12;2019;Expired
12760;GD4214449;;;Gerbong;7;0.0;2014;7;19;Aktiv;;08/12/2014;08/12/2019;0000-00-00;PT INKA;2;;;2019-12;2019;Expired
12763;GD4214452;;;Gerbong;7;0.0;2014;7;19;Aktiv;;08/12/2014;15/12/2019;0000-00-00;PT INKA;2;;;2019-12;2019;Expired
9036;GD4214429;;;Gerbong;7;54.0;2012;7;19;Aktiv;;0000-00-00;15/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
7845;GD4212436;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;15/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
12765;GD4214454;;;Gerbong;7;0.0;2014;7;19;Aktiv;;08/12/2014;15/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
12713;GD4214401;;;Gerbong;7;0.0;2014;7;19;Aktiv;;08/12/2014;15/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
8813;GD421164;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
8810;GD421161;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
8808;GD421159;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
8795;GD421145;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
7679;GD4211217;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
9371;GD421121;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
7648;GD4211186;;;Gerbong;7;54.0;2011;7;19;Aktiv;;14/02/2012;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
9068;GD4212510;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
9066;GD4212508;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
9054;GD4212496;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
9038;GD4212430;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
7816;GD4212328;;;Gerbong;7;54.0;2012;7;19;Aktiv;;17/01/2013;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
12393;GD421481;;;Gerbong;7;0.0;2014;7;19;Aktiv;;22/07/2014;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
12768;GD4214457;;;Gerbong;7;0.0;2014;7;19;Aktiv;;08/12/2014;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
12351;GD421439;;;Gerbong;7;0.0;2014;7;19;Aktiv;;22/07/2014;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
12584;GD4214272;;;Gerbong;7;0.0;2014;7;19;Aktiv;;27/10/2014;23/02/2020;0000-00-00;PT INKA;2;;;2020-02;2020;Expired
7849;GD4212438;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
9029;GD4212422;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7798;GD4212310;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7795;GD4212307;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7787;GD4212299;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7783;GD4212295;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7780;GD4212292;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7779;GD4212291;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
8009;GD421371;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
8003;GD421367;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7995;GD421362;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7971;GD421347;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7955;GD421337;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7954;GD421336;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
9092;GD4213243;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
9084;GD4213219;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
8100;GD4213187;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7926;GD421310;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7914;GD421305;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
7908;GD421303;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
12548;GD4214236;;;Gerbong;7;0.0;2014;7;19;Aktiv;;23/10/2014;01/03/2020;0000-00-00;PT INKA;2;;;2020-03;2020;Expired
9364;GD421104;;;Gerbong;7;54.0;1011;7;19;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
3132;GD421036;;;Gerbong;7;54.0;2010;7;19;Aktiv;;28/12/2009;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
3117;GD421021;;;Gerbong;7;54.0;2010;7;19;Aktiv;;28/12/2009;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
8812;GD421163;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
8799;GD421150;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
8792;GD421143;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7846;GD421131;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
8827;GD4211280;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
8815;GD4211268;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
9375;GD421125;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7704;GD4211242;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7701;GD4211239;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7680;GD4211218;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7842;GD421119;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7651;GD4211189;;;Gerbong;7;54.0;2011;7;19;Aktiv;;14/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7644;GD4211182;;;Gerbong;7;54.0;2011;7;19;Aktiv;;0000-00-00;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7642;GD4211180;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7638;GD4211176;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7634;GD4211172;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7632;GD4211170;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7609;GD4211147;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7605;GD4211144;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7603;GD4211142;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7602;GD4211141;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7599;GD4211138;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7598;GD4211137;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7590;GD4211129;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7579;GD4211118;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7574;GD4211113;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7573;GD4211112;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7571;GD4211110;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7565;GD4211104;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7562;GD4211101;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
9369;GD421109;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
9367;GD421107;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
9366;GD421106;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7822;GD421102;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7759;GD4212271;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7749;GD4212261;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7723;GD4212235;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7718;GD4212230;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;18/04/2020;0000-00-00;PT INKA;2;;;2020-04;2020;Expired
7557;GD421196;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7555;GD421194;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7553;GD421192;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7551;GD421190;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7549;GD421188;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
11024;GD421160;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
8797;GD421148;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7870;GD421146;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
8793;GD421144;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9379;GD421129;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
8828;GD4211281;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7702;GD4211240;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7699;GD4211237;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7697;GD4211235;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7695;GD4211233;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9373;GD421123;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7689;GD4211227;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7683;GD4211221;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7681;GD4211219;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7677;GD4211215;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7673;GD4211211;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7669;GD4211207;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7666;GD4211204;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7844;GD421120;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7656;GD4211194;;;Gerbong;7;54.0;2011;7;19;Aktiv;;14/02/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9074;GD4212516;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9064;GD4212506;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9055;GD4212497;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9048;GD4212490;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9045;GD4212487;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9044;GD4212486;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7893;GD4212471;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7889;GD4212469;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7882;GD4212463;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7876;GD4212457;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7863;GD4212450;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7854;GD4212442;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7843;GD4212435;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7836;GD4212432;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
11052;GD4212428;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9031;GD4212424;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9028;GD4212421;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
8986;GD4212368;;;Gerbong;7;54.0;2012;7;19;Aktiv;;17/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7824;GD4212334;;;Gerbong;7;54.0;2012;7;19;Aktiv;;17/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7818;GD4212330;;;Gerbong;7;54.0;2012;7;19;Aktiv;;17/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7814;GD4212326;;;Gerbong;7;54.0;2012;7;19;Aktiv;;17/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7813;GD4212325;;;Gerbong;7;54.0;2012;7;19;Aktiv;;17/01/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7806;GD4212318;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7805;GD4212317;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7804;GD4212316;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7800;GD4212312;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7797;GD4212309;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7793;GD4212305;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7790;GD4212302;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7785;GD4212297;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7774;GD4212286;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7771;GD4212283;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7757;GD4212269;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7755;GD4212267;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7750;GD4212262;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7740;GD4212252;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7737;GD4212249;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7728;GD4212240;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7726;GD4212238;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7725;GD4212237;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7721;GD4212233;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7715;GD4212227;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7711;GD4212223;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
8030;GD421384;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
8028;GD421382;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
8020;GD421377;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
8018;GD421376;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
8016;GD421375;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
8014;GD421374;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7984;GD421355;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7953;GD421335;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7951;GD421333;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7950;GD421332;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7947;GD421329;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9108;GD4213276;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7945;GD421327;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9099;GD4213261;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9098;GD4213259;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9090;GD4213236;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
7941;GD421323;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9088;GD4213224;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
9085;GD4213221;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;29/06/2020;0000-00-00;PT INKA;2;;;2020-06;2020;Expired
