9029,GD4212422,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,2020-03-01,0000-00-00,PT INKA,2,null,null
7798,GD4212310,null,null,4,7,54,2012,7,19,Aktiv,null,2012-12-28,2020-03-01,0000-00-00,PT INKA,2,null,null
7795,GD4212307,null,null,4,7,54,2012,7,19,Aktiv,null,2012-12-28,2020-03-01,0000-00-00,PT INKA,2,null,null
7787,GD4212299,null,null,4,7,54,2012,7,19,Aktiv,null,2012-12-28,2020-03-01,0000-00-00,PT INKA,2,null,null
7783,GD4212295,null,null,4,7,54,2012,7,19,Aktiv,null,2012-12-28,2020-03-01,0000-00-00,PT INKA,2,null,null
7780,GD4212292,null,null,4,7,54,2012,7,19,Aktiv,null,2012-12-28,2020-03-01,0000-00-00,PT INKA,2,null,null
7779,GD4212291,null,null,4,7,54,2012,7,19,Aktiv,null,2012-12-28,2020-03-01,0000-00-00,PT INKA,2,null,null
8009,GD421371,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2020-03-01,0000-00-00,PT INKA,2,null,null
8003,GD421367,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2020-03-01,0000-00-00,PT INKA,2,null,null
7995,GD421362,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2020-03-01,0000-00-00,PT INKA,2,null,null
7971,GD421347,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2020-03-01,0000-00-00,PT INKA,2,null,null
7955,GD421337,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2020-03-01,0000-00-00,PT INKA,2,null,null
7954,GD421336,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2020-03-01,0000-00-00,PT INKA,2,null,null
